File,Line,Rank,Suspiciousness
org.apache.commons.math.geometry.euclidean.threed.Rotation,313,1,1.0000
org.apache.commons.math.geometry.euclidean.threed.Vector3D,224,1,1.0000
org.apache.commons.math.geometry.euclidean.threed.Rotation,481,1,1.0000
org.apache.commons.math.geometry.euclidean.threed.Vector3D,134,2,0.1000
org.apache.commons.math.geometry.euclidean.threed.Vector3D,120,3,0.0625
org.apache.commons.math.util.MathUtils,2375,4,0.0588
org.apache.commons.math.geometry.euclidean.threed.Vector3D,261,4,0.0588
org.apache.commons.math.geometry.euclidean.threed.Vector3D,437,4,0.0588
org.apache.commons.math.util.MathUtils,2448,5,0.0556
org.apache.commons.math.geometry.euclidean.threed.Vector3D,428,5,0.0556
org.apache.commons.math.geometry.euclidean.threed.Vector3D,181,6,0.0526
org.apache.commons.math.geometry.euclidean.threed.Vector3D,189,6,0.0526
org.apache.commons.math.geometry.euclidean.threed.Vector3D,197,6,0.0526
org.apache.commons.math.util.FastMath,302,7,0.0370
org.apache.commons.math.geometry.euclidean.threed.Vector3D,93,7,0.0370
org.apache.commons.math.util.MathUtils,1190,8,0.0000
org.apache.commons.math.util.MathUtils,1436,8,0.0000
org.apache.commons.math.util.MathUtils,654,8,0.0000
org.apache.commons.math.util.MathUtils,675,8,0.0000
org.apache.commons.math.util.MathUtils,1420,8,0.0000
org.apache.commons.math.util.MathUtils,1397,8,0.0000
org.apache.commons.math.util.MathUtils,704,8,0.0000
org.apache.commons.math.util.MathUtils,718,8,0.0000
org.apache.commons.math.util.MathUtils,1373,8,0.0000
org.apache.commons.math.util.MathUtils,744,8,0.0000
org.apache.commons.math.util.MathUtils,783,8,0.0000
org.apache.commons.math.util.MathUtils,807,8,0.0000
org.apache.commons.math.util.MathUtils,825,8,0.0000
org.apache.commons.math.util.MathUtils,869,8,0.0000
org.apache.commons.math.util.MathUtils,1333,8,0.0000
org.apache.commons.math.util.MathUtils,956,8,0.0000
org.apache.commons.math.util.MathUtils,1020,8,0.0000
org.apache.commons.math.util.MathUtils,1031,8,0.0000
org.apache.commons.math.util.MathUtils,1042,8,0.0000
org.apache.commons.math.util.MathUtils,1307,8,0.0000
org.apache.commons.math.util.MathUtils,1068,8,0.0000
org.apache.commons.math.util.MathUtils,1081,8,0.0000
org.apache.commons.math.util.MathUtils,1091,8,0.0000
org.apache.commons.math.util.MathUtils,1102,8,0.0000
org.apache.commons.math.util.MathUtils,1128,8,0.0000
org.apache.commons.math.util.MathUtils,1285,8,0.0000
org.apache.commons.math.util.MathUtils,1223,8,0.0000
org.apache.commons.math.util.MathUtils,1162,8,0.0000
org.apache.commons.math.util.MathUtils,1204,8,0.0000
org.apache.commons.math.util.MathUtils,1054,8,0.0000
org.apache.commons.math.geometry.euclidean.threed.Rotation,134,8,0.0000
org.apache.commons.math.util.MathUtils,1456,8,0.0000
org.apache.commons.math.util.MathUtils,115,8,0.0000
org.apache.commons.math.util.MathUtils,101,8,0.0000
org.apache.commons.math.util.FastMath,4074,8,0.0000
org.apache.commons.math.util.FastMath,4061,8,0.0000
org.apache.commons.math.util.FastMath,4043,8,0.0000
org.apache.commons.math.util.FastMath,4026,8,0.0000
org.apache.commons.math.util.MathUtils,133,8,0.0000
org.apache.commons.math.util.FastMath,4014,8,0.0000
org.apache.commons.math.util.FastMath,3925,8,0.0000
org.apache.commons.math.util.FastMath,3900,8,0.0000
org.apache.commons.math.util.FastMath,3891,8,0.0000
org.apache.commons.math.util.FastMath,3882,8,0.0000
org.apache.commons.math.util.FastMath,3857,8,0.0000
org.apache.commons.math.util.FastMath,3832,8,0.0000
org.apache.commons.math.util.FastMath,3959,8,0.0000
org.apache.commons.math.util.MathUtils,149,8,0.0000
