File,Line,Rank,Suspiciousness
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,255,1,inf
org.apache.commons.math.linear.Array2DRowRealMatrix,115,1,inf
org.apache.commons.math.linear.Array2DRowRealMatrix,355,1,inf
org.apache.commons.math.linear.MatrixUtils,143,2,1.0000
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,312,2,1.0000
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,275,2,1.0000
org.apache.commons.math.linear.AbstractRealMatrix,44,2,1.0000
org.apache.commons.math.linear.Array2DRowRealMatrix,617,2,1.0000
org.apache.commons.math.linear.Array2DRowRealMatrix,597,2,1.0000
org.apache.commons.math.linear.LUDecompositionImpl$Solver,361,2,1.0000
org.apache.commons.math.linear.Array2DRowRealMatrix,401,2,1.0000
org.apache.commons.math.linear.Array2DRowRealMatrix,367,2,1.0000
org.apache.commons.math.linear.Array2DRowRealMatrix,407,2,1.0000
org.apache.commons.math.linear.Array2DRowRealMatrix,298,2,1.0000
org.apache.commons.math.linear.MatrixUtils,107,2,1.0000
org.apache.commons.math.linear.MatrixUtils,62,2,1.0000
org.apache.commons.math.linear.Array2DRowRealMatrix,77,2,1.0000
org.apache.commons.math.linear.Array2DRowRealMatrix,316,2,1.0000
org.apache.commons.math.linear.Array2DRowRealMatrix,95,2,1.0000
org.apache.commons.math.linear.LUDecompositionImpl$Solver,417,2,1.0000
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,154,3,0.3333
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,149,3,0.3333
org.apache.commons.math.linear.LUDecompositionImpl,79,4,0.0556
org.apache.commons.math.linear.LUDecompositionImpl,227,4,0.0556
org.apache.commons.math.linear.LUDecompositionImpl$Solver,248,4,0.0556
org.apache.commons.math.linear.AbstractRealMatrix,638,4,0.0556
org.apache.commons.math.linear.LUDecompositionImpl,68,4,0.0556
org.apache.commons.math.linear.AbstractRealMatrix,56,5,0.0312
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,240,6,0.0233
org.apache.commons.math.optimization.VectorialPointValuePair,81,7,0.0222
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,864,8,0.0204
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,498,8,0.0204
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,245,9,0.0200
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,791,9,0.0200
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,166,10,0.0192
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,191,10,0.0192
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,212,10,0.0192
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,201,10,0.0192
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,223,10,0.0192
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,236,10,0.0192
org.apache.commons.math.optimization.VectorialPointValuePair,46,11,0.0143
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,184,11,0.0143
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,208,12,0.0141
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,332,12,0.0141
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,173,12,0.0141
org.apache.commons.math.optimization.SimpleVectorialValueChecker,50,13,0.0137
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,159,13,0.0137
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,139,13,0.0137
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,124,13,0.0137
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,116,13,0.0137
org.apache.commons.math.linear.Array2DRowFieldMatrix,399,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,537,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,521,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,505,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,347,14,0.0000
org.apache.commons.math.linear.BlockRealMatrix,318,14,0.0000
org.apache.commons.math.linear.BlockRealMatrix,302,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,359,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,487,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,469,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,453,14,0.0000
org.apache.commons.math.linear.BlockRealMatrix,294,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,429,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,406,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,554,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,371,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,383,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,393,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,572,14,0.0000
org.apache.commons.math.linear.BlockRealMatrix,665,14,0.0000
org.apache.commons.math.linear.Array2DRowFieldMatrix,308,14,0.0000
org.apache.commons.math.linear.AbstractFieldMatrix,524,14,0.0000
org.apache.commons.math.linear.AbstractFieldMatrix,508,14,0.0000
org.apache.commons.math.linear.AbstractFieldMatrix,501,14,0.0000
org.apache.commons.math.linear.AbstractFieldMatrix,484,14,0.0000
org.apache.commons.math.linear.AbstractFieldMatrix,469,14,0.0000
org.apache.commons.math.linear.AbstractFieldMatrix,451,14,0.0000
org.apache.commons.math.linear.AbstractFieldMatrix,436,14,0.0000
