File,Line,Rank,Suspiciousness
org.apache.commons.math.fraction.FractionFormat,359,1,0.1429
org.apache.commons.math.fraction.FractionFormat,260,1,0.1429
org.apache.commons.math.fraction.FractionFormat,243,1,0.1429
org.apache.commons.math.fraction.FractionFormat,370,1,0.1429
org.apache.commons.math.fraction.ProperFractionFormat,115,1,0.1429
org.apache.commons.math.fraction.ProperFractionFormat,132,1,0.1429
org.apache.commons.math.fraction.FractionFormat,224,2,0.0909
org.apache.commons.math.fraction.FractionFormat,232,3,0.0769
org.apache.commons.math.fraction.FractionFormat,62,4,0.0667
org.apache.commons.math.fraction.FractionFormat,74,4,0.0667
org.apache.commons.math.fraction.ProperFractionFormat,58,4,0.0667
org.apache.commons.math.fraction.ProperFractionFormat,72,4,0.0667
org.apache.commons.math.fraction.FractionFormat,113,4,0.0667
org.apache.commons.math.fraction.FractionFormat,131,4,0.0667
org.apache.commons.math.fraction.ProperFractionFormat,215,4,0.0667
org.apache.commons.math.fraction.FractionFormat,153,4,0.0667
org.apache.commons.math.MathException,108,5,0.0000
org.apache.commons.math.ConvergenceException,35,5,0.0000
org.apache.commons.math.ConvergenceException,43,5,0.0000
org.apache.commons.math.ConvergenceException,60,5,0.0000
org.apache.commons.math.MathException,62,5,0.0000
org.apache.commons.math.MathException,115,5,0.0000
org.apache.commons.math.MathException,85,5,0.0000
org.apache.commons.math.MathException,98,5,0.0000
org.apache.commons.math.ConvergenceException,52,5,0.0000
org.apache.commons.math.MathException,73,5,0.0000
org.apache.commons.math.fraction.ProperFractionFormat,48,5,0.0000
org.apache.commons.math.fraction.FractionFormat,329,5,0.0000
org.apache.commons.math.fraction.FractionFormat,319,5,0.0000
org.apache.commons.math.MathException,124,5,0.0000
org.apache.commons.math.fraction.FractionFormat,199,5,0.0000
org.apache.commons.math.fraction.FractionFormat,172,5,0.0000
org.apache.commons.math.fraction.FractionFormat,142,5,0.0000
org.apache.commons.math.fraction.FractionFormat,122,5,0.0000
org.apache.commons.math.fraction.FractionFormat,104,5,0.0000
org.apache.commons.math.fraction.FractionFormat,96,5,0.0000
org.apache.commons.math.fraction.FractionFormat,87,5,0.0000
org.apache.commons.math.fraction.FractionFormat,53,5,0.0000
org.apache.commons.math.fraction.ProperFractionFormat,89,5,0.0000
org.apache.commons.math.fraction.FractionFormat,343,5,0.0000
org.apache.commons.math.MathException,138,5,0.0000
