File,Line,Rank,Suspiciousness
org.apache.commons.math.stat.Frequency,303,1,inf
org.apache.commons.math.stat.Frequency,342,1,inf
org.apache.commons.math.stat.Frequency,331,2,1.0000
org.apache.commons.math.stat.Frequency,444,3,0.5000
org.apache.commons.math.stat.Frequency,177,4,0.3333
org.apache.commons.math.stat.Frequency,316,5,0.2500
org.apache.commons.math.stat.Frequency$NaturalComparator,541,5,0.2500
org.apache.commons.math.stat.Frequency$NaturalComparator,561,5,0.2500
org.apache.commons.math.stat.Frequency,215,6,0.2000
org.apache.commons.math.stat.Frequency,244,6,0.2000
org.apache.commons.math.stat.Frequency,491,6,0.2000
org.apache.commons.math.stat.Frequency,382,6,0.2000
org.apache.commons.math.stat.Frequency,158,7,0.1667
org.apache.commons.math.stat.Frequency,133,7,0.1667
org.apache.commons.math.stat.Frequency,59,8,0.1429
org.apache.commons.math.stat.Frequency,578,9,0.0000
org.apache.commons.math.stat.Frequency,568,9,0.0000
org.apache.commons.math.stat.Frequency,534,9,0.0000
org.apache.commons.math.stat.Frequency,521,9,0.0000
org.apache.commons.math.stat.Frequency,508,9,0.0000
org.apache.commons.math.stat.Frequency,475,9,0.0000
org.apache.commons.math.stat.Frequency,456,9,0.0000
org.apache.commons.math.stat.Frequency,69,9,0.0000
org.apache.commons.math.stat.Frequency,432,9,0.0000
org.apache.commons.math.stat.Frequency,186,9,0.0000
org.apache.commons.math.stat.Frequency,168,9,0.0000
org.apache.commons.math.stat.Frequency,81,9,0.0000
org.apache.commons.math.stat.Frequency,113,9,0.0000
org.apache.commons.math.stat.Frequency,286,9,0.0000
org.apache.commons.math.stat.Frequency,276,9,0.0000
org.apache.commons.math.stat.Frequency,266,9,0.0000
org.apache.commons.math.stat.Frequency,233,9,0.0000
org.apache.commons.math.stat.Frequency,204,9,0.0000
org.apache.commons.math.stat.Frequency,191,9,0.0000
org.apache.commons.math.stat.Frequency,369,9,0.0000
org.apache.commons.math.stat.Frequency,353,9,0.0000
