File,Line,Rank,Suspiciousness
org.apache.commons.math.fraction.BigFractionField,47,1,0.5000
org.apache.commons.math.linear.Array2DRowFieldMatrix,378,1,0.5000
org.apache.commons.math.linear.Array2DRowFieldMatrix,366,1,0.5000
org.apache.commons.math.linear.Array2DRowFieldMatrix,309,1,0.5000
org.apache.commons.math.linear.Array2DRowFieldMatrix,125,1,0.5000
org.apache.commons.math.linear.Array2DRowFieldMatrix,85,1,0.5000
org.apache.commons.math.ode.nonstiff.AdamsNordsieckTransformer$1,181,1,0.5000
org.apache.commons.math.linear.MatrixUtils,708,1,0.5000
org.apache.commons.math.fraction.BigFractionField,57,1,0.5000
org.apache.commons.math.fraction.BigFractionField,52,1,0.5000
org.apache.commons.math.fraction.BigFractionField,40,1,0.5000
org.apache.commons.math.ode.nonstiff.AdamsNordsieckTransformer,152,1,0.5000
org.apache.commons.math.ode.nonstiff.AdamsNordsieckTransformer,237,1,0.5000
org.apache.commons.math.fraction.BigFraction,1133,1,0.5000
org.apache.commons.math.linear.Array2DRowFieldMatrix,412,1,0.5000
org.apache.commons.math.fraction.BigFraction,1092,1,0.5000
org.apache.commons.math.fraction.BigFraction,1016,1,0.5000
org.apache.commons.math.fraction.BigFraction,921,1,0.5000
org.apache.commons.math.fraction.BigFraction,903,1,0.5000
org.apache.commons.math.fraction.BigFraction,791,1,0.5000
org.apache.commons.math.fraction.BigFraction,712,1,0.5000
org.apache.commons.math.fraction.BigFraction,692,1,0.5000
org.apache.commons.math.fraction.BigFraction,674,1,0.5000
org.apache.commons.math.fraction.BigFraction,390,1,0.5000
org.apache.commons.math.fraction.BigFraction,375,1,0.5000
org.apache.commons.math.fraction.BigFraction,124,1,0.5000
org.apache.commons.math.linear.DefaultFieldMatrixChangingVisitor,59,1,0.5000
org.apache.commons.math.linear.DefaultFieldMatrixChangingVisitor,49,1,0.5000
org.apache.commons.math.linear.DefaultFieldMatrixChangingVisitor,42,1,0.5000
org.apache.commons.math.fraction.BigFraction,1028,1,0.5000
org.apache.commons.math.linear.Array2DRowFieldMatrix,418,1,0.5000
org.apache.commons.math.ode.nonstiff.AdamsNordsieckTransformer$1,177,1,0.5000
