File,S-WordCount,S-LineCount,S-Density,S-ParaCount,S-FunCalls,S-VarCount,S-RepWords,S-ComPer,S-MaxDepth,S-BlockCount,S-CycCom
src/main/resources/Math/51/src/main/java/org/apache/commons/math/analysis/function/Divide.java,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.3846154,1.0,1.0,1.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/stat/correlation/SpearmansCorrelation.java,12.999999999999998,2.6666666666666665,4.1428572,0.8333333333333333,2.333333333333333,0.3333333333333333,2.833333333333333,0.6539814833333332,1.3333333333333333,1.6666666666666665,1.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/analysis/function/Log10.java,4.0,1.0,4.0,1.0,1.0,0.0,1.0,0.2631579,1.0,1.0,0.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/analysis/function/Atan2.java,5.0,1.0,5.0,2.0,1.0,0.0,1.0,0.25641027,1.0,1.0,0.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/genetics/TournamentSelection.java,22.400000000000002,5.4,4.1454545,0.6000000000000001,2.2,0.8,2.0,0.601800176,1.2,1.6,0.8
src/main/resources/Math/51/src/main/java/org/apache/commons/math/optimization/univariate/BrentOptimizer.java,401.0,140.0,2.8642857,0.0,17.0,27.0,34.0,0.15428571,7.0,35.0,89.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/geometry/euclidean/threed/Euclidean3D.java,3.75,1.25,2.875,0.0,0.25,0.0,1.25,0.44768114999999997,1.0,1.0,0.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/genetics/RandomKey.java,36.300000000000004,7.7,5.00558825,1.3,3.700000000000001,2.2,3.8000000000000003,0.431380584,2.0000000000000004,2.5000000000000004,3.1000000000000005
src/main/resources/Math/51/src/main/java/org/apache/commons/math/analysis/solvers/MullerSolver.java,225.0,44.0,4.58333335,2.0,15.5,15.0,16.0,0.211206263,3.0,6.5,33.5
src/main/resources/Math/51/src/main/java/org/apache/commons/math/random/ValueServer.java,11.090909090909092,3.318181818181817,3.2484654227272722,0.3636363636363637,1.4545454545454546,0.18181818181818182,2.863636363636363,0.6642554554545456,1.3636363636363633,1.4545454545454544,1.1818181818181819
src/main/resources/Math/51/src/main/java/org/apache/commons/math/exception/DimensionMismatchException.java,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.53061223,1.0,1.0,0.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/optimization/fitting/PolynomialFitter.java,9.0,1.0,9.0,0.0,1.0,0.0,2.0,0.75,1.0,1.0,1.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/random/Well19937a.java,92.0,16.0,5.75,1.0,0.0,11.0,11.0,0.029239766,1.0,1.0,24.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/filter/DefaultProcessModel.java,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.227387384,1.0,1.0,0.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/analysis/function/Expm1.java,4.0,1.0,4.0,1.0,1.0,0.0,1.0,0.2631579,1.0,1.0,0.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/fraction/ProperFractionFormat.java,75.75,22.75,2.9117371,1.5,10.25,3.25,6.75,0.4951263725,1.75,3.0,6.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/optimization/VectorialPointValuePair.java,4.0,1.0,4.0,0.0,0.5,0.0,1.5,0.7542819775,1.0,1.0,0.5
src/main/resources/Math/51/src/main/java/org/apache/commons/math/MaxEvaluationsExceededException.java,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.7358491,1.0,1.0,0.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/random/UnitSphereRandomVectorGenerator.java,53.0,15.0,3.5333333,0.0,2.0,6.0,8.0,0.047393367,3.0,4.0,9.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/analysis/function/Ulp.java,4.0,1.0,4.0,1.0,1.0,0.0,1.0,0.2777778,1.0,1.0,0.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/transform/FastHadamardTransformer.java,56.57142857142857,10.285714285714285,6.041125571428571,1.8571428571428568,2.142857142857143,2.9999999999999996,4.7142857142857135,0.40436698428571427,1.5714285714285714,2.1428571428571423,4.857142857142857
src/main/resources/Math/51/src/main/java/org/apache/commons/math/geometry/euclidean/oned/SubOrientedPoint.java,13.25,1.5,7.5,1.0,1.5,0.5,1.75,0.16730396,1.0,1.0,0.75
src/main/resources/Math/51/src/main/java/org/apache/commons/math/ode/nonstiff/EulerStepInterpolator.java,14.5,2.5,5.125,1.0,0.5,0.5,3.5,0.1242437385,1.5,1.5,2.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/linear/Array2DRowFieldMatrix.java,34.61538461538462,7.692307692307692,4.659923638461538,1.7692307692307694,4.192307692307693,2.884615384615385,4.0769230769230775,0.19176377515384618,2.1923076923076925,2.4615384615384617,3.3461538461538463
src/main/resources/Math/51/src/main/java/org/apache/commons/math/distribution/KolmogorovSmirnovDistributionImpl.java,112.16666666666666,21.833333333333332,5.1004924166666665,1.1666666666666665,5.333333333333333,5.333333333333333,10.666666666666666,0.6677367083333333,2.5,5.5,13.166666666666664
src/main/resources/Math/51/src/main/java/org/apache/commons/math/analysis/FunctionUtils.java,18.866666666666664,6.866666666666665,3.8166381933333335,1.4666666666666666,1.9333333333333331,1.0666666666666667,3.1333333333333337,0.362539092,1.9999999999999998,1.9999999999999998,1.2
src/main/resources/Math/51/src/main/java/org/apache/commons/math/linear/CholeskyDecompositionImpl.java,38.75,9.833333333333334,4.716398308333333,0.5833333333333333,1.3333333333333335,3.5,5.749999999999999,0.2694093867499999,1.9166666666666663,3.2500000000000004,4.999999999999999
src/main/resources/Math/51/src/main/java/org/apache/commons/math/filter/DefaultMeasurementModel.java,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.24695122,1.0,1.0,0.0
src/main/resources/Math/51/src/main/java/org/apache/commons/math/stat/inference/MannWhitneyUTestImpl.java,55.4,10.200000000000001,5.7857144,2.2,2.2,2.8000000000000003,5.8,0.48166755000000006,1.4,2.0,5.6000000000000005
src/main/resources/Math/51/src/main/java/org/apache/commons/math/random/AbstractWell.java,21.333333333333332,4.666666666666666,5.75,1.0,1.9999999999999998,0.6666666666666666,3.6666666666666665,0.7268663666666666,1.6666666666666665,1.9999999999999998,4.666666666666667
src/main/resources/Math/51/src/main/java/org/apache/commons/math/optimization/direct/SimplexOptimizer.java,43.0,12.0,4.015503825,1.0,5.25,3.25,3.5,0.18239684,1.75,2.75,2.25
src/main/resources/Math/51/src/main/java/org/apache/commons/math/analysis/interpolation/BicubicSplineInterpolatingFunction.java,37.52173913043478,8.565217391304348,4.222628369565216,1.4347826086956519,1.4347826086956519,3.5217391304347823,5.652173913043478,0.34376870573913043,1.7826086956521734,2.2173913043478253,4.826086956521738
src/main/resources/Math/51/src/main/java/org/apache/commons/math/ode/MultistepIntegrator.java,19.466666666666665,3.8000000000000007,3.7566283666666664,0.8666666666666667,1.5333333333333334,0.2,2.866666666666667,0.5727704940000001,1.2,1.3333333333333333,0.7999999999999999
src/main/resources/Math/51/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java,64.60000000000001,15.4,3.87979442,1.0,8.2,4.2,6.800000000000001,0.33723666880000003,3.0,4.6000000000000005,7.000000000000001
