File,Line,Rank,Suspiciousness
org.apache.commons.math3.optimization.linear.Relationship,57,1,0.2500
org.apache.commons.math3.optimization.PointValuePair,67,2,0.0667
org.apache.commons.math3.util.Pair,63,2,0.0667
org.apache.commons.math3.optimization.linear.SimplexTableau,298,2,0.0667
org.apache.commons.math3.linear.Array2DRowRealMatrix,74,3,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix,262,3,0.0588
org.apache.commons.math3.util.MathUtils,257,3,0.0588
org.apache.commons.math3.linear.Array2DRowRealMatrix,526,3,0.0588
org.apache.commons.math3.linear.AbstractRealMatrix,44,4,0.0556
org.apache.commons.math3.optimization.PointValuePair,41,5,0.0526
org.apache.commons.math3.util.Pair,42,5,0.0526
org.apache.commons.math3.optimization.linear.LinearObjectiveFunction,92,5,0.0526
org.apache.commons.math3.optimization.linear.SimplexTableau,397,5,0.0526
org.apache.commons.math3.optimization.PointValuePair,55,5,0.0526
org.apache.commons.math3.linear.ArrayRealVector,448,5,0.0526
org.apache.commons.math3.optimization.linear.SimplexSolver,70,6,0.0476
org.apache.commons.math3.optimization.linear.SimplexTableau,311,6,0.0476
org.apache.commons.math3.optimization.linear.SimplexTableau,328,6,0.0476
org.apache.commons.math3.optimization.linear.SimplexTableau,439,6,0.0476
org.apache.commons.math3.optimization.linear.SimplexTableau,456,6,0.0476
org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer,127,6,0.0476
org.apache.commons.math3.optimization.linear.SimplexSolver,137,6,0.0476
org.apache.commons.math3.optimization.linear.SimplexSolver,90,6,0.0476
org.apache.commons.math3.util.Precision,115,7,0.0455
org.apache.commons.math3.optimization.linear.SimplexTableau,508,7,0.0455
org.apache.commons.math3.optimization.linear.SimplexTableau,516,7,0.0455
org.apache.commons.math3.util.Precision,89,8,0.0435
org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer,139,8,0.0435
org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer,108,8,0.0435
org.apache.commons.math3.optimization.linear.SimplexSolver,51,8,0.0435
org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer,82,8,0.0435
org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer,89,8,0.0435
org.apache.commons.math3.optimization.linear.SimplexSolver,169,8,0.0435
org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer,103,8,0.0435
org.apache.commons.math3.util.FastMath,3020,8,0.0435
org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer,74,8,0.0435
org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer,96,8,0.0435
org.apache.commons.math3.optimization.linear.SimplexSolver,59,8,0.0435
org.apache.commons.math3.optimization.linear.SimplexSolver,187,8,0.0435
org.apache.commons.math3.util.Precision,265,8,0.0435
org.apache.commons.math3.optimization.linear.SimplexTableau,382,8,0.0435
org.apache.commons.math3.optimization.linear.SimplexTableau,473,8,0.0435
org.apache.commons.math3.optimization.linear.SimplexTableau,500,9,0.0417
