File,Line,Rank,Suspiciousness
org.apache.commons.math3.complex.Complex,1228,1,inf
org.apache.commons.math3.complex.Complex,300,2,0.2000
org.apache.commons.math3.complex.Complex,340,3,0.0161
org.apache.commons.math3.complex.Complex,98,4,0.0047
org.apache.commons.math3.complex.Complex,89,5,0.0000
org.apache.commons.math3.complex.Complex,945,5,0.0000
org.apache.commons.math3.complex.Complex,980,5,0.0000
org.apache.commons.math3.complex.Complex,1016,5,0.0000
org.apache.commons.math3.complex.Complex,1067,5,0.0000
org.apache.commons.math3.complex.Complex,1104,5,0.0000
org.apache.commons.math3.complex.Complex,1131,5,0.0000
org.apache.commons.math3.complex.Complex,1176,5,0.0000
org.apache.commons.math3.complex.Complex,1188,5,0.0000
org.apache.commons.math3.complex.Complex,1202,5,0.0000
org.apache.commons.math3.complex.Complex,1217,5,0.0000
org.apache.commons.math3.complex.Complex,1222,5,0.0000
org.apache.commons.math3.exception.NotPositiveException,47,5,0.0000
org.apache.commons.math3.complex.Complex,902,5,0.0000
org.apache.commons.math3.exception.NumberIsTooSmallException,50,5,0.0000
org.apache.commons.math3.exception.NumberIsTooSmallException,68,5,0.0000
org.apache.commons.math3.exception.NumberIsTooSmallException,78,5,0.0000
org.apache.commons.math3.exception.NumberIsTooSmallException,85,5,0.0000
org.apache.commons.math3.exception.MathIllegalNumberException,46,5,0.0000
org.apache.commons.math3.exception.MathIllegalNumberException,54,5,0.0000
org.apache.commons.math3.exception.MathIllegalArgumentException,44,5,0.0000
org.apache.commons.math3.exception.MathIllegalArgumentException,51,5,0.0000
org.apache.commons.math3.exception.MathIllegalArgumentException,57,5,0.0000
org.apache.commons.math3.exception.MathIllegalArgumentException,63,5,0.0000
org.apache.commons.math3.exception.NotPositiveException,37,5,0.0000
org.apache.commons.math3.complex.Complex,862,5,0.0000
org.apache.commons.math3.complex.Complex,814,5,0.0000
org.apache.commons.math3.exception.NullArgumentException,41,5,0.0000
org.apache.commons.math3.complex.Complex,116,5,0.0000
org.apache.commons.math3.complex.Complex,157,5,0.0000
org.apache.commons.math3.complex.Complex,175,5,0.0000
org.apache.commons.math3.complex.Complex,197,5,0.0000
org.apache.commons.math3.complex.Complex,248,5,0.0000
org.apache.commons.math3.complex.Complex,285,5,0.0000
org.apache.commons.math3.complex.Complex,363,5,0.0000
org.apache.commons.math3.complex.Complex,376,5,0.0000
org.apache.commons.math3.complex.Complex,385,5,0.0000
org.apache.commons.math3.complex.Complex,396,5,0.0000
org.apache.commons.math3.complex.Complex,409,5,0.0000
org.apache.commons.math3.complex.Complex,826,5,0.0000
org.apache.commons.math3.complex.Complex,438,5,0.0000
org.apache.commons.math3.complex.Complex,481,5,0.0000
org.apache.commons.math3.complex.Complex,501,5,0.0000
org.apache.commons.math3.complex.Complex,528,5,0.0000
org.apache.commons.math3.complex.Complex,546,5,0.0000
org.apache.commons.math3.complex.Complex,569,5,0.0000
org.apache.commons.math3.complex.Complex,593,5,0.0000
org.apache.commons.math3.complex.Complex,617,5,0.0000
org.apache.commons.math3.complex.Complex,658,5,0.0000
org.apache.commons.math3.complex.Complex,698,5,0.0000
org.apache.commons.math3.complex.Complex,739,5,0.0000
org.apache.commons.math3.complex.Complex,784,5,0.0000
org.apache.commons.math3.complex.Complex,462,5,0.0000
org.apache.commons.math3.exception.NullArgumentException,50,5,0.0000
