File,Line,Rank,Suspiciousness
org.apache.commons.math.optimization.RealPointValuePair,68,1,0.0714
org.apache.commons.math.linear.Array2DRowRealMatrix,525,2,0.0625
org.apache.commons.math.linear.Array2DRowRealMatrix,261,2,0.0625
org.apache.commons.math.linear.Array2DRowRealMatrix,73,2,0.0625
org.apache.commons.math.util.MathUtils,330,2,0.0625
org.apache.commons.math.linear.AbstractRealMatrix,44,3,0.0588
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,92,4,0.0556
org.apache.commons.math.optimization.RealPointValuePair,44,4,0.0556
org.apache.commons.math.optimization.linear.SimplexTableau,397,4,0.0556
org.apache.commons.math.linear.ArrayRealVector,447,4,0.0556
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,98,5,0.0500
org.apache.commons.math.optimization.linear.SimplexTableau,454,5,0.0500
org.apache.commons.math.optimization.linear.SimplexTableau,437,5,0.0500
org.apache.commons.math.optimization.linear.SimplexSolver,70,5,0.0500
org.apache.commons.math.optimization.linear.SimplexTableau,328,5,0.0500
org.apache.commons.math.optimization.linear.SimplexTableau,311,5,0.0500
org.apache.commons.math.optimization.linear.SimplexSolver,90,5,0.0500
org.apache.commons.math.optimization.linear.SimplexSolver,137,5,0.0500
org.apache.commons.math.optimization.linear.SimplexTableau,506,6,0.0476
org.apache.commons.math.util.Precision,91,6,0.0476
org.apache.commons.math.optimization.linear.SimplexTableau,514,6,0.0476
org.apache.commons.math.optimization.linear.SimplexSolver,169,7,0.0455
org.apache.commons.math.optimization.linear.SimplexSolver,59,7,0.0455
org.apache.commons.math.optimization.linear.SimplexSolver,187,7,0.0455
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,73,7,0.0455
org.apache.commons.math.optimization.linear.SimplexSolver,51,7,0.0455
org.apache.commons.math.util.Precision,241,7,0.0455
org.apache.commons.math.util.FastMath,3023,7,0.0455
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,110,7,0.0455
org.apache.commons.math.util.Precision,65,7,0.0455
org.apache.commons.math.optimization.linear.SimplexTableau,382,7,0.0455
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,79,7,0.0455
org.apache.commons.math.optimization.linear.SimplexTableau,471,7,0.0455
org.apache.commons.math.util.Precision,277,8,0.0435
org.apache.commons.math.util.FastMath,3005,8,0.0435
org.apache.commons.math.optimization.linear.SimplexTableau,463,8,0.0435
org.apache.commons.math.optimization.linear.SimplexTableau,480,8,0.0435
org.apache.commons.math.linear.AbstractRealMatrix,478,9,0.0417
org.apache.commons.math.linear.AbstractRealMatrix,514,9,0.0417
org.apache.commons.math.linear.ArrayRealVector,62,9,0.0417
org.apache.commons.math.linear.AbstractRealMatrix,483,9,0.0417
