File,Line,Rank,Suspiciousness
org.apache.commons.math.fraction.Fraction,259,1,inf
org.apache.commons.math.fraction.Fraction,270,2,0.0385
org.apache.commons.math.fraction.Fraction,209,3,0.0238
org.apache.commons.math.util.MathUtils,561,3,0.0238
org.apache.commons.math.util.MathUtils,65,4,0.0000
org.apache.commons.math.MathException,178,4,0.0000
org.apache.commons.math.MathException,173,4,0.0000
org.apache.commons.math.MathException,162,4,0.0000
org.apache.commons.math.MathException,153,4,0.0000
org.apache.commons.math.MathException,92,4,0.0000
org.apache.commons.math.MathException,185,4,0.0000
org.apache.commons.math.MathException,63,4,0.0000
org.apache.commons.math.MathException,126,4,0.0000
org.apache.commons.math.MathException,113,4,0.0000
org.apache.commons.math.MathException,100,4,0.0000
org.apache.commons.math.ConvergenceException,65,4,0.0000
org.apache.commons.math.ConvergenceException,53,4,0.0000
org.apache.commons.math.ConvergenceException,45,4,0.0000
org.apache.commons.math.ConvergenceException,34,4,0.0000
org.apache.commons.math.fraction.FractionConversionException,52,4,0.0000
org.apache.commons.math.fraction.FractionConversionException,41,4,0.0000
org.apache.commons.math.MathException,142,4,0.0000
org.apache.commons.math.MathException,194,4,0.0000
org.apache.commons.math.fraction.Fraction,82,4,0.0000
org.apache.commons.math.util.MathUtils,1235,4,0.0000
org.apache.commons.math.fraction.Fraction,472,4,0.0000
org.apache.commons.math.fraction.Fraction,415,4,0.0000
org.apache.commons.math.fraction.Fraction,401,4,0.0000
org.apache.commons.math.fraction.Fraction,387,4,0.0000
org.apache.commons.math.fraction.Fraction,373,4,0.0000
org.apache.commons.math.fraction.Fraction,361,4,0.0000
org.apache.commons.math.fraction.Fraction,353,4,0.0000
org.apache.commons.math.fraction.Fraction,60,4,0.0000
org.apache.commons.math.fraction.Fraction,344,4,0.0000
org.apache.commons.math.fraction.Fraction,327,4,0.0000
org.apache.commons.math.fraction.Fraction,319,4,0.0000
org.apache.commons.math.fraction.Fraction,311,4,0.0000
org.apache.commons.math.fraction.Fraction,285,4,0.0000
org.apache.commons.math.fraction.Fraction,244,4,0.0000
org.apache.commons.math.fraction.Fraction,138,4,0.0000
org.apache.commons.math.fraction.Fraction,102,4,0.0000
org.apache.commons.math.fraction.Fraction,335,4,0.0000
org.apache.commons.math.util.MathUtils,1216,4,0.0000
org.apache.commons.math.util.MathUtils,1202,4,0.0000
org.apache.commons.math.util.MathUtils,1191,4,0.0000
org.apache.commons.math.util.MathUtils,649,4,0.0000
org.apache.commons.math.util.MathUtils,638,4,0.0000
org.apache.commons.math.util.MathUtils,627,4,0.0000
org.apache.commons.math.util.MathUtils,517,4,0.0000
org.apache.commons.math.util.MathUtils,494,4,0.0000
org.apache.commons.math.util.MathUtils,463,4,0.0000
org.apache.commons.math.util.MathUtils,419,4,0.0000
org.apache.commons.math.util.MathUtils,405,4,0.0000
org.apache.commons.math.util.MathUtils,389,4,0.0000
org.apache.commons.math.util.MathUtils,377,4,0.0000
org.apache.commons.math.util.MathUtils,361,4,0.0000
org.apache.commons.math.util.MathUtils,297,4,0.0000
org.apache.commons.math.util.MathUtils,249,4,0.0000
org.apache.commons.math.util.MathUtils,172,4,0.0000
org.apache.commons.math.util.MathUtils,113,4,0.0000
org.apache.commons.math.util.MathUtils,97,4,0.0000
org.apache.commons.math.util.MathUtils,79,4,0.0000
org.apache.commons.math.util.MathUtils,661,4,0.0000
org.apache.commons.math.util.MathUtils,675,4,0.0000
org.apache.commons.math.util.MathUtils,688,4,0.0000
org.apache.commons.math.util.MathUtils,698,4,0.0000
org.apache.commons.math.util.MathUtils,1176,4,0.0000
org.apache.commons.math.util.MathUtils,1162,4,0.0000
org.apache.commons.math.util.MathUtils,1145,4,0.0000
org.apache.commons.math.util.MathUtils,1127,4,0.0000
org.apache.commons.math.util.MathUtils,1111,4,0.0000
org.apache.commons.math.util.MathUtils,1031,4,0.0000
org.apache.commons.math.util.MathUtils,1012,4,0.0000
org.apache.commons.math.util.MathUtils,996,4,0.0000
org.apache.commons.math.fraction.Fraction,498,4,0.0000
org.apache.commons.math.util.MathUtils,973,4,0.0000
org.apache.commons.math.util.MathUtils,943,4,0.0000
org.apache.commons.math.util.MathUtils,908,4,0.0000
org.apache.commons.math.util.MathUtils,859,4,0.0000
org.apache.commons.math.util.MathUtils,796,4,0.0000
org.apache.commons.math.util.MathUtils,777,4,0.0000
org.apache.commons.math.util.MathUtils,763,4,0.0000
org.apache.commons.math.util.MathUtils,736,4,0.0000
org.apache.commons.math.util.MathUtils,709,4,0.0000
org.apache.commons.math.util.MathUtils,956,4,0.0000
org.apache.commons.math.fraction.Fraction,521,4,0.0000
