File,Line,Rank,Suspiciousness
org.apache.commons.math.optimization.direct.MultiDirectional,45,1,2.0000
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,319,1,2.0000
org.apache.commons.math.optimization.direct.DirectSearchOptimizer$1,278,1,2.0000
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,142,1,2.0000
org.apache.commons.math.optimization.RealPointValuePair,61,1,2.0000
org.apache.commons.math.optimization.direct.MultiDirectional,115,1,2.0000
org.apache.commons.math.optimization.direct.MultiDirectional,66,1,2.0000
org.apache.commons.math.optimization.RealPointValuePair,48,2,1.3333
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,392,2,1.3333
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,360,2,1.3333
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,345,2,1.3333
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,116,2,1.3333
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,265,2,1.3333
org.apache.commons.math.optimization.SimpleScalarValueChecker,50,2,1.3333
org.apache.commons.math.optimization.RealPointValuePair,79,2,1.3333
org.apache.commons.math.optimization.RealPointValuePair,86,2,1.3333
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,230,2,1.3333
org.apache.commons.math.optimization.direct.DirectSearchOptimizer$1,275,2,1.3333
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,220,2,1.3333
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,250,2,1.3333
org.apache.commons.math.optimization.RealPointValuePair,70,3,1.0000
org.apache.commons.math.optimization.OptimizationException,50,3,1.0000
org.apache.commons.math.MaxIterationsExceededException,43,3,1.0000
org.apache.commons.math.MathException,172,3,1.0000
org.apache.commons.math.MathException,166,3,1.0000
org.apache.commons.math.ConvergenceException,45,3,1.0000
org.apache.commons.math.ConvergenceException,53,3,1.0000
org.apache.commons.math.MathException,60,4,0.5000
org.apache.commons.math.MathException,119,4,0.5000
org.apache.commons.math.MathException,85,4,0.5000
org.apache.commons.math.MathException,106,4,0.5000
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,245,5,0.3333
org.apache.commons.math.optimization.SimpleScalarValueChecker,65,5,0.3333
org.apache.commons.math.optimization.SimpleScalarValueChecker,74,5,0.3333
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,225,6,0.0000
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,235,6,0.0000
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,240,6,0.0000
org.apache.commons.math.optimization.direct.MultiDirectional,54,6,0.0000
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,255,6,0.0000
org.apache.commons.math.MaxEvaluationsExceededException,56,6,0.0000
org.apache.commons.math.optimization.GoalType,27,6,0.0000
org.apache.commons.math.optimization.GoalType,27,6,0.0000
org.apache.commons.math.optimization.GoalType,27,6,0.0000
org.apache.commons.math.MaxEvaluationsExceededException,43,6,0.0000
org.apache.commons.math.optimization.OptimizationException,42,6,0.0000
org.apache.commons.math.MaxIterationsExceededException,64,6,0.0000
org.apache.commons.math.MaxIterationsExceededException,56,6,0.0000
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,171,6,0.0000
org.apache.commons.math.optimization.direct.DirectSearchOptimizer,411,6,0.0000
org.apache.commons.math.MathException,93,6,0.0000
org.apache.commons.math.FunctionEvaluationException,124,6,0.0000
org.apache.commons.math.MathException,135,6,0.0000
org.apache.commons.math.ConvergenceException,65,6,0.0000
org.apache.commons.math.MathException,146,6,0.0000
org.apache.commons.math.MathException,155,6,0.0000
org.apache.commons.math.ConvergenceException,34,6,0.0000
org.apache.commons.math.MaxEvaluationsExceededException,64,6,0.0000
org.apache.commons.math.FunctionEvaluationException,140,6,0.0000
org.apache.commons.math.MathException,180,6,0.0000
org.apache.commons.math.FunctionEvaluationException,44,6,0.0000
org.apache.commons.math.FunctionEvaluationException,56,6,0.0000
org.apache.commons.math.FunctionEvaluationException,70,6,0.0000
org.apache.commons.math.FunctionEvaluationException,84,6,0.0000
org.apache.commons.math.FunctionEvaluationException,96,6,0.0000
org.apache.commons.math.FunctionEvaluationException,108,6,0.0000
org.apache.commons.math.MathException,190,6,0.0000
org.apache.commons.math.FunctionEvaluationException,150,6,0.0000
