File,Line,Rank,Suspiciousness
org.apache.commons.math3.exception.MathIllegalStateException,45,1,inf
org.apache.commons.math3.exception.MathIllegalStateException,74,1,inf
org.apache.commons.math3.exception.ConvergenceException,48,1,inf
org.apache.commons.math3.exception.MathIllegalStateException,69,1,inf
org.apache.commons.math3.exception.MathIllegalStateException,80,2,1.0000
org.apache.commons.math3.exception.MathIllegalStateException,86,2,1.0000
org.apache.commons.math3.distribution.FDistribution,178,3,0.2000
org.apache.commons.math3.distribution.FDistribution,163,4,0.1667
org.apache.commons.math3.distribution.FDistribution,191,4,0.1667
org.apache.commons.math3.distribution.FDistribution,214,4,0.1667
org.apache.commons.math3.distribution.FDistribution,248,4,0.1667
org.apache.commons.math3.distribution.FDistribution,260,4,0.1667
org.apache.commons.math3.distribution.BinomialDistribution,149,4,0.1667
org.apache.commons.math3.distribution.BinomialDistribution,137,4,0.1667
org.apache.commons.math3.distribution.BinomialDistribution,124,4,0.1667
org.apache.commons.math3.distribution.BinomialDistribution,114,4,0.1667
org.apache.commons.math3.distribution.FDistribution,227,4,0.1667
org.apache.commons.math3.distribution.FDistribution,172,5,0.1429
org.apache.commons.math3.distribution.BinomialDistribution,96,5,0.1429
org.apache.commons.math3.distribution.BinomialDistribution,49,6,0.1000
org.apache.commons.math3.distribution.FDistribution,144,7,0.0909
org.apache.commons.math3.distribution.AbstractIntegerDistribution,200,8,0.0714
org.apache.commons.math3.special.Beta$1,137,9,0.0702
org.apache.commons.math3.special.Beta$1,151,9,0.0702
org.apache.commons.math3.special.Beta$1,131,9,0.0702
org.apache.commons.math3.special.Beta,195,10,0.0615
org.apache.commons.math3.special.Beta,120,10,0.0615
org.apache.commons.math3.special.Beta,50,10,0.0615
org.apache.commons.math3.distribution.FDistribution,88,11,0.0588
org.apache.commons.math3.distribution.FDistribution,68,11,0.0588
org.apache.commons.math3.distribution.AbstractIntegerDistribution,132,12,0.0526
org.apache.commons.math3.util.Incrementor,91,13,0.0385
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,268,13,0.0385
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,195,13,0.0385
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,187,13,0.0385
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,173,13,0.0385
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,153,13,0.0385
org.apache.commons.math3.distribution.AbstractRealDistribution$1,149,13,0.0385
org.apache.commons.math3.distribution.AbstractRealDistribution$1,152,13,0.0385
org.apache.commons.math3.util.Incrementor,150,13,0.0385
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,140,13,0.0385
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,122,13,0.0385
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,116,13,0.0385
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,110,13,0.0385
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,92,13,0.0385
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,294,13,0.0385
org.apache.commons.math3.analysis.solvers.AbstractUnivariateSolver,37,13,0.0385
org.apache.commons.math3.util.Incrementor,78,13,0.0385
org.apache.commons.math3.util.Incrementor,52,13,0.0385
org.apache.commons.math3.util.Incrementor,159,13,0.0385
org.apache.commons.math3.util.Incrementor,61,13,0.0385
org.apache.commons.math3.analysis.solvers.BrentSolver,83,13,0.0385
