File,Method,S-WordCount,S-LineCount,S-Density,S-ParaCount,S-FunCalls,S-VarCount,S-RepWords,S-ComPer,S-MaxDepth,S-BlockCount,S-CycCom
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/ProperBigFractionFormat.java,format(BigFraction|StringBuffer|FieldPosition),58.0,17.0,3.4117646,3.0,17.0,3.0,8.0,0.40337422,3.0,3.0,3.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/ProperBigFractionFormat.java,getWholeFormat(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.61538464,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/ProperBigFractionFormat.java,parse(String|ParsePosition),247.0,76.0,3.25,2.0,24.0,8.0,17.0,0.3806914,2.0,9.0,18.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/ProperBigFractionFormat.java,setWholeFormat(NumberFormat),12.0,4.0,3.0,1.0,0.0,0.0,2.0,0.5125628,2.0,2.0,2.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/BigFractionFormat.java,getAvailableLocales(),3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.7383721,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/BigFractionFormat.java,formatBigFraction(BigFraction),4.0,1.0,4.0,1.0,2.0,0.0,1.0,0.7837838,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/BigFractionFormat.java,getImproperInstance(),4.0,1.0,4.0,0.0,2.0,0.0,1.0,0.61417323,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/BigFractionFormat.java,getImproperInstance(Locale),5.0,1.0,5.0,1.0,1.0,0.0,1.0,0.68686867,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/BigFractionFormat.java,getProperInstance(),4.0,1.0,4.0,0.0,2.0,0.0,1.0,0.624,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/BigFractionFormat.java,getProperInstance(Locale),5.0,1.0,5.0,1.0,1.0,0.0,1.0,0.6666667,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/BigFractionFormat.java,format(BigFraction|StringBuffer|FieldPosition),22.0,6.0,3.6666667,3.0,9.0,0.0,4.0,0.57758623,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/BigFractionFormat.java,format(Object|StringBuffer|FieldPosition),52.0,11.0,4.7272725,3.0,4.0,1.0,6.0,0.60599077,2.0,5.0,3.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/BigFractionFormat.java,parse(String),26.0,6.0,4.3333335,1.0,3.0,2.0,4.0,0.46192893,2.0,2.0,2.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/BigFractionFormat.java,parse(String|ParsePosition),138.0,42.0,3.2857144,2.0,11.0,5.0,11.0,0.40184265,2.0,3.0,7.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/BigFractionFormat.java,parseNextBigInteger(String|ParsePosition),45.0,13.0,3.4615386,2.0,8.0,3.0,6.0,0.43721974,2.0,4.0,5.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/FractionField.java,getInstance(),3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.5733333,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/FractionField.java,getOne(),3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.2857143,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/FractionField.java,getZero(),3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.2777778,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/FractionField.java,getRuntimeClass(),3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.27027026,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/FractionField.java,readResolve(),7.0,2.0,3.5,0.0,0.0,0.0,2.0,0.6,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/FractionFormat.java,getAvailableLocales(),3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.7383721,1.0,1.0,0.0
src/main/resources/Math/19/src/main/java/org/apache/commons/math3/fraction/FractionFormat.java,formatFraction(Fraction),4.0,1.0,4.0,1.0,2.0,0.0,1.0,0.76878613,1.0,1.0,0.0
