File,Line,Rank,Suspiciousness
org.apache.commons.math.optimization.RealPointValuePair,70,1,0.1429
org.apache.commons.math.optimization.RealPointValuePair,48,2,0.1111
org.apache.commons.math.optimization.linear.SimplexTableau,325,2,0.1111
org.apache.commons.math.optimization.linear.SimplexTableau,458,2,0.1111
org.apache.commons.math.linear.RealVectorImpl,884,2,0.1111
org.apache.commons.math.linear.RealVectorImpl,1287,2,0.1111
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,92,2,0.1111
org.apache.commons.math.optimization.linear.SimplexSolver,146,3,0.1000
org.apache.commons.math.optimization.linear.SimplexTableau,260,4,0.0909
org.apache.commons.math.optimization.linear.SimplexSolver,59,4,0.0909
org.apache.commons.math.optimization.linear.SimplexTableau,356,4,0.0909
org.apache.commons.math.optimization.linear.SimplexSolver,167,4,0.0909
org.apache.commons.math.optimization.linear.SimplexSolver,185,4,0.0909
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,61,4,0.0909
org.apache.commons.math.optimization.linear.SimplexTableau,290,4,0.0909
org.apache.commons.math.optimization.linear.SimplexSolver,77,4,0.0909
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,86,4,0.0909
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,100,4,0.0909
org.apache.commons.math.util.MathUtils,367,4,0.0909
org.apache.commons.math.optimization.linear.SimplexSolver,102,4,0.0909
org.apache.commons.math.optimization.linear.SimplexSolver,49,4,0.0909
org.apache.commons.math.optimization.linear.SimplexTableau,474,4,0.0909
org.apache.commons.math.optimization.linear.SimplexSolver,42,4,0.0909
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer,67,4,0.0909
org.apache.commons.math.linear.RealVectorImpl,338,5,0.0833
org.apache.commons.math.optimization.linear.SimplexTableau,435,5,0.0833
org.apache.commons.math.optimization.linear.SimplexTableau,419,6,0.0714
org.apache.commons.math.optimization.linear.SimplexTableau,392,6,0.0714
org.apache.commons.math.optimization.linear.SimplexTableau,384,6,0.0714
org.apache.commons.math.optimization.linear.SimplexTableau,373,6,0.0714
org.apache.commons.math.util.MathUtils,411,6,0.0714
org.apache.commons.math.optimization.linear.SimplexTableau,401,6,0.0714
org.apache.commons.math.optimization.linear.LinearConstraint,81,6,0.0714
org.apache.commons.math.util.MathUtils,395,6,0.0714
org.apache.commons.math.linear.RealMatrixImpl,367,6,0.0714
org.apache.commons.math.linear.RealMatrixImpl,354,6,0.0714
org.apache.commons.math.optimization.linear.SimplexTableau,273,6,0.0714
org.apache.commons.math.optimization.linear.LinearConstraint,99,7,0.0667
org.apache.commons.math.linear.RealMatrixImpl,404,7,0.0667
org.apache.commons.math.optimization.linear.LinearObjectiveFunction,83,7,0.0667
