File,S-WordCount,S-LineCount,S-Density,S-ParaCount,S-FunCalls,S-VarCount,S-RepWords,S-ComPer,S-MaxDepth,S-BlockCount,S-CycCom
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/random/ISAACRandom.java,35.30769230769231,9.461538461538462,4.113230192307692,0.5384615384615385,2.076923076923077,0.6153846153846154,9.461538461538462,0.3458110207692307,1.3846153846153846,1.769230769230769,5.76923076923077
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/linear/NonPositiveDefiniteMatrixException.java,8.5,2.25,2.666666625,0.75,0.75,0.25,1.5,0.58485456,1.0,1.0,0.0
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/stat/descriptive/moment/SemiVariance.java,10.111111111111107,2.722222222222221,3.977173916666666,1.4444444444444446,0.7777777777777779,0.38888888888888884,2.222222222222222,0.7737498661111112,1.2222222222222225,1.4444444444444446,0.8333333333333333
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/random/UnitSphereRandomVectorGenerator.java,20.999999999999996,6.0,3.5111110999999995,1.0,0.6666666666666666,2.0,3.6666666666666665,0.5147969939999999,1.6666666666666665,2.0,3.0
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/util/TransformerMap.java,11.166666666666666,3.6666666666666665,3.490350875,0.6666666666666666,1.9166666666666665,0.5,2.0833333333333335,0.64966640525,1.5,1.8333333333333333,1.0833333333333333
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/stat/descriptive/summary/Sum.java,10.636363636363637,3.1818181818181817,3.1568181818181817,1.1818181818181819,0.8181818181818182,0.4545454545454546,2.3636363636363638,0.66962072,1.3636363636363633,1.3636363636363633,0.8181818181818182
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/linear/BiDiagonalTransformer.java,87.30000000000001,21.4,3.5571632300000005,0.1,1.7000000000000002,7.800000000000001,10.999999999999998,0.48221192,3.5000000000000004,5.800000000000001,15.5
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/geometry/euclidean/threed/OutlineExtractor.java,70.55555555555556,13.111111111111109,4.443110411111111,1.2222222222222223,5.0,5.0,5.333333333333333,0.4625705177777777,2.111111111111111,3.111111111111111,8.222222222222221
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/analysis/solvers/RegulaFalsiSolver.java,6.25,1.0,6.25,1.5,0.0,0.0,1.0,0.5795066799999999,1.0,1.0,0.0
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/optimization/fitting/PolynomialFitter.java,8.200000000000001,1.5999999999999999,5.8333333000000005,1.2,0.6000000000000001,0.0,1.4,0.8239538980000001,1.0,1.0,0.2
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/analysis/solvers/NewtonSolver.java,11.5,3.5,4.45454545,1.25,1.75,1.0,2.25,0.498960695,1.5,1.5,1.5
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/random/UncorrelatedRandomVectorGenerator.java,21.0,5.0,4.211111099999999,1.6666666666666665,1.3333333333333333,0.6666666666666666,4.0,0.5434208633333333,1.6666666666666665,1.6666666666666665,2.0
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java,121.25,41.0,3.084110325,2.0,6.25,7.0,10.75,0.6448962425,3.0,11.0,25.0
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/dfp/BracketingNthOrderBrentSolverDFP.java,88.2,20.2,3.8827252300000006,2.0,7.500000000000001,3.0,5.5,0.6736085509999999,1.7,3.7,6.7
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/analysis/interpolation/NevilleInterpolator.java,5.0,1.0,5.0,2.0,0.0,0.0,1.0,0.88736266,1.0,1.0,0.0
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/geometry/euclidean/threed/Euclidean3D.java,3.2,1.0,2.3000000000000003,0.0,0.2,0.0,1.2000000000000002,0.625644144,1.0,1.0,0.0
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/special/Beta.java,30.0,5.999999999999999,5.8702696111111115,2.8888888888888893,2.111111111111111,0.7777777777777777,4.222222222222222,0.6278352877777778,1.5555555555555554,2.2222222222222223,10.222222222222221
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/optimization/MultivariateDifferentiableMultiStartOptimizer.java,4.0,1.0,4.0,3.0,0.0,0.0,1.0,0.8933824,1.0,1.0,0.0
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/stat/clustering/Cluster.java,3.5,1.25,2.625,0.5,0.25,0.0,1.25,0.791538465,1.0,1.0,0.0
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/NestedLoops.java,44.83333333333333,10.833333333333332,3.7724292333333325,0.6666666666666666,3.666666666666666,2.6666666666666665,4.333333333333334,0.5704569316666666,1.9999999999999998,3.333333333333333,2.333333333333333
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/linear/SchurTransformer.java,129.22222222222223,27.888888888888886,3.7767780333333327,1.3333333333333333,5.444444444444445,4.888888888888889,17.11111111111111,0.4323204366666666,3.1111111111111107,6.222222222222223,30.555555555555554
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/ode/nonstiff/AdaptiveStepsizeIntegrator.java,32.75,8.333333333333334,2.9134920749999997,2.6666666666666665,2.6666666666666665,0.9166666666666666,3.75,0.5894126596666667,1.4166666666666663,2.416666666666667,4.666666666666666
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/random/Well512a.java,21.400000000000002,3.6000000000000005,5.800000000000001,0.8,0.0,1.8,2.6,0.728564788,1.0,1.0,4.2
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/analysis/solvers/MullerSolver.java,91.80000000000001,18.200000000000003,3.63333334,1.4000000000000001,6.2,6.000000000000001,7.0,0.486740584,1.8,3.2,13.4
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/analysis/function/Exp.java,4.0,1.0,4.0,0.6666666666666666,1.3333333333333333,0.0,1.0,0.49177403,1.0,1.0,0.0
src/main/resources/Math/20/src/main/java/org/apache/commons/math3/random/BitsStreamGenerator.java,21.7,5.3999999999999995,4.19128203,0.2,1.8,1.5,3.4000000000000004,0.38626534100000004,1.4000000000000004,1.7000000000000002,4.300000000000001
