File,S-WordCount,S-LineCount,S-Density,S-ParaCount,S-FunCalls,S-VarCount,S-RepWords,S-ComPer,S-MaxDepth,S-BlockCount,S-CycCom
src/main/resources/Time/12/src/main/java/org/joda/time/convert/ReadablePartialConverter.java,14.0,3.75,4.18125,1.75,2.0,1.0,3.0,0.69629358,1.5,1.5,1.0
src/main/resources/Time/12/src/main/java/org/joda/time/chrono/BasicWeekyearDateTimeField.java,26.5625,6.6875,3.9362173375,0.9375,2.375,0.9375,2.75,0.22141495749999998,1.25,1.5625,1.9375
src/main/resources/Time/12/src/main/java/org/joda/time/tz/ZoneInfoCompiler.java,52.92592592592591,14.111111111111109,5.868230844444443,1.259259259259259,7.555555555555555,2.7407407407407405,6.333333333333333,0.11434274103703704,2.1111111111111103,4.296296296296298,8.296296296296296
src/main/resources/Time/12/src/main/java/org/joda/time/chrono/BasicYearDateTimeField.java,8.823529411764703,2.4705882352941173,3.692577017647058,0.9411764705882354,1.823529411764706,0.3529411764705882,1.7647058823529413,0.039987729411764705,1.2941176470588236,1.3529411764705883,0.6470588235294117
src/main/resources/Time/12/src/main/java/org/joda/time/base/BaseDuration.java,4.727272727272728,1.0000000000000002,4.727272727272728,1.1818181818181817,0.2727272727272727,0.0,1.0000000000000002,0.87513311,1.0000000000000002,1.0000000000000002,0.0
src/main/resources/Time/12/src/main/java/org/joda/time/base/BaseDateTime.java,2.833333333333333,0.9999999999999999,2.833333333333333,0.8333333333333333,0.5,0.0,0.9999999999999999,0.8274135416666666,0.9999999999999999,0.9999999999999999,0.0
src/main/resources/Time/12/src/main/java/org/joda/time/field/BaseDurationField.java,5.999999999999999,2.0,3.5867768636363637,0.8181818181818182,1.2727272727272727,0.18181818181818182,1.272727272727273,0.4840849645454545,1.090909090909091,1.272727272727273,0.7272727272727273
src/main/resources/Time/12/src/main/java/org/joda/time/Instant.java,5.176470588235293,1.411764705882353,3.847058823529412,0.7058823529411765,1.2352941176470589,0.058823529411764705,1.1764705882352942,0.8265219770588236,1.1176470588235294,1.1176470588235294,0.5294117647058824
src/main/resources/Time/12/src/main/java/org/joda/time/Months.java,13.473684210526315,4.473684210526315,3.785183563157895,0.7894736842105261,2.631578947368421,0.3157894736842105,2.68421052631579,0.7148602926315789,1.4736842105263157,1.4736842105263157,2.157894736842105
src/main/resources/Time/12/src/main/java/org/joda/time/convert/ReadableIntervalConverter.java,13.200000000000001,3.6000000000000005,3.2892857,1.8000000000000003,2.0,1.2,2.2,0.5759212680000001,1.4000000000000001,1.6,1.0
src/main/resources/Time/12/src/main/java/org/joda/time/format/DateTimeFormatter.java,19.953488372093027,5.046511627906978,3.7425650465116296,1.0000000000000002,2.86046511627907,1.255813953488372,2.720930232558139,0.6828533639534885,1.5581395348837215,1.8604651162790704,2.046511627906977
src/main/resources/Time/12/src/main/java/org/joda/time/chrono/GJEraDateTimeField.java,9.5,2.375,4.4625,0.875,1.375,0.125,1.5625,0.15896169062499999,1.25,1.5,0.5
src/main/resources/Time/12/src/main/java/org/joda/time/convert/LongConverter.java,3.6666666666666665,1.0,3.6666666666666665,1.0,0.6666666666666666,0.0,1.0,0.77326721,1.0,1.0,0.0
src/main/resources/Time/12/src/main/java/org/joda/time/Weeks.java,11.520000000000001,3.0400000000000014,4.94335716,0.64,2.600000000000001,0.32,2.000000000000001,0.7512624672000001,1.3600000000000003,1.3600000000000003,1.3199999999999998
src/main/resources/Time/12/src/main/java/org/joda/time/tz/FixedDateTimeZone.java,9.6,2.3000000000000003,3.1250000000000004,0.7,1.2,0.2,1.6,0.041,1.2,1.3,1.6
src/main/resources/Time/12/src/main/java/org/joda/time/base/BaseInterval.java,4.25,1.75,2.1875,0.75,0.5,0.0,1.25,0.734054955,1.0,1.0,0.0
src/main/resources/Time/12/src/main/java/org/joda/time/tz/DefaultNameProvider.java,44.5,10.5,5.013513575,2.25,4.75,2.5,5.0,0.032250245,1.75,3.5,7.0
src/main/resources/Time/12/src/example/org/joda/example/time/DateTimePerformance.java,45.05882352941178,12.607843137254896,3.5424094509803936,0.0784313725490196,4.23529411764706,4.4901960784313735,4.431372549019611,0.043726911274509804,3.862745098039218,3.8823529411764732,5.823529411764699
src/main/resources/Time/12/src/main/java/org/joda/time/field/BaseDateTimeField.java,20.72093023255814,5.30232558139535,3.7742300883720943,1.7441860465116283,2.488372093023257,0.7441860465116277,3.0232558139534893,0.7627381109302327,1.3720930232558146,1.9302325581395352,2.4418604651162794
src/main/resources/Time/12/src/main/java/org/joda/time/chrono/GJLocaleSymbols.java,11.681818181818187,3.6818181818181817,2.96995509090909,0.9545454545454541,0.9545454545454546,0.8181818181818181,2.7272727272727266,0.0,1.6818181818181812,1.7727272727272725,1.727272727272727
