File,Line,Rank,Suspiciousness
org.apache.commons.math3.util.MathArrays$OrderDirection,143,1,inf
org.apache.commons.math3.analysis.FunctionUtils$4,141,1,inf
org.apache.commons.math3.analysis.function.StepFunction,64,1,inf
org.apache.commons.math3.analysis.FunctionUtils$4,144,1,inf
org.apache.commons.math3.util.MathArrays$OrderDirection,143,1,inf
org.apache.commons.math3.analysis.function.StepFunction,84,1,inf
org.apache.commons.math3.util.MathArrays,300,1,inf
org.apache.commons.math3.util.MathArrays,289,1,inf
org.apache.commons.math3.util.MathArrays,228,1,inf
org.apache.commons.math3.analysis.FunctionUtils,141,1,inf
org.apache.commons.math3.analysis.function.Sin,36,2,0.2500
org.apache.commons.math3.analysis.function.Sin,33,2,0.2500
org.apache.commons.math3.util.MathArrays,560,2,0.2500
org.apache.commons.math3.util.MathArrays,532,2,0.2500
org.apache.commons.math3.util.FastMath,1692,3,0.2000
org.apache.commons.math3.util.FastMath,1653,3,0.2000
org.apache.commons.math3.util.FastMath,1816,3,0.2000
org.apache.commons.math3.util.FastMath,3396,3,0.2000
org.apache.commons.math3.util.FastMath,2201,3,0.2000
org.apache.commons.math3.util.FastMath$CodyWaite,3839,3,0.2000
org.apache.commons.math3.util.FastMath$CodyWaite,3833,3,0.2000
org.apache.commons.math3.util.FastMath$CodyWaite,3827,3,0.2000
org.apache.commons.math3.util.FastMath$CodyWaite,3785,3,0.2000
org.apache.commons.math3.util.FastMath,1673,3,0.2000
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,66,4,0.1667
org.apache.commons.math3.util.Incrementor,114,5,0.1429
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,142,5,0.1429
org.apache.commons.math3.optimization.univariate.BrentOptimizer,104,6,0.1000
org.apache.commons.math3.util.FastMath,2992,7,0.0714
org.apache.commons.math3.util.Precision,243,7,0.0714
org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair,45,7,0.0714
org.apache.commons.math3.util.Precision,307,7,0.0714
org.apache.commons.math3.util.FastMath,2974,7,0.0714
org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair,56,7,0.0714
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,55,8,0.0667
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,73,8,0.0667
org.apache.commons.math3.util.Incrementor,53,8,0.0667
org.apache.commons.math3.util.Incrementor,62,8,0.0667
org.apache.commons.math3.util.Incrementor,80,8,0.0667
org.apache.commons.math3.util.Incrementor,96,8,0.0667
org.apache.commons.math3.util.Incrementor$1,63,8,0.0667
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,79,8,0.0667
org.apache.commons.math3.util.Incrementor,164,8,0.0667
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,91,8,0.0667
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,104,8,0.0667
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,117,8,0.0667
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,149,8,0.0667
org.apache.commons.math3.optimization.univariate.BrentOptimizer,75,8,0.0667
org.apache.commons.math3.optimization.univariate.BrentOptimizer,110,8,0.0667
org.apache.commons.math3.util.Incrementor,155,8,0.0667
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,85,8,0.0667
org.apache.commons.math3.util.Incrementor,125,9,0.0000
org.apache.commons.math3.util.MathArrays$1,488,9,0.0000
org.apache.commons.math3.util.MathArrays$1,484,9,0.0000
org.apache.commons.math3.util.MathArrays$OrderDirection,143,9,0.0000
org.apache.commons.math3.util.Incrementor,136,9,0.0000
org.apache.commons.math3.util.Incrementor$1,66,9,0.0000
org.apache.commons.math3.util.Incrementor,105,9,0.0000
org.apache.commons.math3.exception.DimensionMismatchException,44,9,0.0000
org.apache.commons.math3.exception.NonMonotonicSequenceException,113,9,0.0000
org.apache.commons.math3.util.MathArrays,162,9,0.0000
org.apache.commons.math3.util.MathArrays,212,9,0.0000
