File,Line,Rank,Suspiciousness
org.apache.commons.math3.fraction.FractionConversionException,53,1,inf
org.apache.commons.math3.exception.ConvergenceException,48,2,1.0000
org.apache.commons.math3.exception.MathIllegalStateException,69,3,0.1667
org.apache.commons.math3.exception.MathIllegalStateException,74,3,0.1667
org.apache.commons.math3.exception.MathIllegalStateException,45,4,0.1429
org.apache.commons.math3.fraction.Fraction,121,5,0.0189
org.apache.commons.math3.fraction.Fraction,177,6,0.0182
org.apache.commons.math3.util.FastMath,2927,7,0.0169
org.apache.commons.math3.util.FastMath,3241,7,0.0169
org.apache.commons.math3.exception.util.ExceptionContext,87,8,0.0106
org.apache.commons.math3.exception.util.ExceptionContext,64,8,0.0106
org.apache.commons.math3.exception.util.ArgUtils,42,8,0.0106
org.apache.commons.math3.util.FastMath,3047,9,0.0000
org.apache.commons.math3.util.FastMath,3212,9,0.0000
org.apache.commons.math3.util.FastMath,2963,9,0.0000
org.apache.commons.math3.util.FastMath,2948,9,0.0000
org.apache.commons.math3.util.FastMath,2936,9,0.0000
org.apache.commons.math3.util.FastMath,3268,9,0.0000
org.apache.commons.math3.util.FastMath,3291,9,0.0000
org.apache.commons.math3.util.FastMath,3314,9,0.0000
org.apache.commons.math3.util.FastMath,3322,9,0.0000
org.apache.commons.math3.util.FastMath,3331,9,0.0000
org.apache.commons.math3.util.FastMath,2918,9,0.0000
org.apache.commons.math3.util.FastMath,3340,9,0.0000
org.apache.commons.math3.util.FastMath,2909,9,0.0000
org.apache.commons.math3.util.FastMath,2900,9,0.0000
org.apache.commons.math3.util.FastMath,3156,9,0.0000
org.apache.commons.math3.util.FastMath,2880,9,0.0000
org.apache.commons.math3.fraction.Fraction,99,9,0.0000
org.apache.commons.math3.util.FastMath,2770,9,0.0000
org.apache.commons.math3.util.FastMath,826,9,0.0000
org.apache.commons.math3.util.FastMath,939,9,0.0000
org.apache.commons.math3.util.FastMath,948,9,0.0000
org.apache.commons.math3.util.FastMath,1096,9,0.0000
org.apache.commons.math3.util.FastMath,1106,9,0.0000
org.apache.commons.math3.util.FastMath,1333,9,0.0000
org.apache.commons.math3.util.FastMath,1375,9,0.0000
org.apache.commons.math3.util.FastMath,1409,9,0.0000
org.apache.commons.math3.util.FastMath,1420,9,0.0000
org.apache.commons.math3.util.FastMath,1588,9,0.0000
org.apache.commons.math3.util.FastMath,2855,9,0.0000
org.apache.commons.math3.util.FastMath,1608,9,0.0000
org.apache.commons.math3.util.FastMath,1751,9,0.0000
org.apache.commons.math3.util.FastMath,1771,9,0.0000
org.apache.commons.math3.util.FastMath,1920,9,0.0000
org.apache.commons.math3.util.FastMath,2136,9,0.0000
org.apache.commons.math3.util.FastMath,2203,9,0.0000
org.apache.commons.math3.util.FastMath,2257,9,0.0000
org.apache.commons.math3.util.FastMath,2333,9,0.0000
org.apache.commons.math3.util.FastMath,2343,9,0.0000
org.apache.commons.math3.util.FastMath,2490,9,0.0000
org.apache.commons.math3.util.FastMath,2611,9,0.0000
org.apache.commons.math3.util.FastMath,1627,9,0.0000
org.apache.commons.math3.util.FastMath,2687,9,0.0000
org.apache.commons.math3.util.FastMath,3399,9,0.0000
org.apache.commons.math3.util.FastMath,3374,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,299,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,323,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,341,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,385,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,472,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,552,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,586,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,608,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,627,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,680,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,699,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,721,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,747,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,773,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,799,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,825,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,841,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,868,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,898,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,228,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,186,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,108,9,0.0000
org.apache.commons.math3.util.ArithmeticUtils,78,9,0.0000
org.apache.commons.math3.util.FastMath,807,9,0.0000
org.apache.commons.math3.util.FastMath,3408,9,0.0000
org.apache.commons.math3.util.FastMath,3417,9,0.0000
