File,Line,Rank,Suspiciousness
org.apache.commons.math.exception.MathIllegalStateException,72,1,inf
org.apache.commons.math.exception.util.ExceptionContext,116,1,inf
org.apache.commons.math.exception.TooManyEvaluationsException,37,1,inf
org.apache.commons.math.exception.MathIllegalStateException,84,1,inf
org.apache.commons.math.exception.util.ExceptionContext,150,1,inf
org.apache.commons.math.exception.MathIllegalStateException,67,1,inf
org.apache.commons.math.exception.util.ExceptionContext,126,1,inf
org.apache.commons.math.exception.MaxCountExceededException,62,1,inf
org.apache.commons.math.exception.MaxCountExceededException,53,1,inf
org.apache.commons.math.exception.MaxCountExceededException,42,1,inf
org.apache.commons.math.exception.util.LocalizedFormats,367,1,inf
org.apache.commons.math.exception.MathIllegalStateException,45,1,inf
org.apache.commons.math.exception.util.LocalizedFormats,355,2,0.3333
org.apache.commons.math.analysis.solvers.BaseSecantSolver$Method,254,3,0.2500
org.apache.commons.math.exception.util.ExceptionContext,39,3,0.2500
org.apache.commons.math.exception.util.ExceptionContext,66,3,0.2500
org.apache.commons.math.exception.util.ArgUtils,42,3,0.2500
org.apache.commons.math.analysis.solvers.AllowedSolution,41,3,0.2500
org.apache.commons.math.util.FastMath,1012,4,0.2000
org.apache.commons.math.util.FastMath,1046,4,0.2000
org.apache.commons.math.util.FastMath,1062,4,0.2000
org.apache.commons.math.util.FastMath,1082,4,0.2000
org.apache.commons.math.util.FastMath,1095,4,0.2000
org.apache.commons.math.util.FastMath,1120,4,0.2000
org.apache.commons.math.util.FastMath,1155,4,0.2000
org.apache.commons.math.util.FastMath,1210,4,0.2000
org.apache.commons.math.analysis.solvers.BaseSecantSolver$Method,254,4,0.2000
org.apache.commons.math.util.FastMath,1874,4,0.2000
org.apache.commons.math.analysis.solvers.AllowedSolution,41,4,0.2000
org.apache.commons.math.util.FastMath,1836,4,0.2000
org.apache.commons.math.util.FastMath,1793,4,0.2000
org.apache.commons.math.util.FastMath,1743,4,0.2000
org.apache.commons.math.analysis.solvers.RegulaFalsiSolver,60,5,0.1250
org.apache.commons.math.analysis.solvers.BaseSecantSolver,125,6,0.0833
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver,195,7,0.0476
org.apache.commons.math.analysis.solvers.BaseSecantSolver,69,8,0.0417
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver,128,9,0.0370
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver,134,9,0.0370
org.apache.commons.math.util.FastMath,3925,9,0.0370
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver,140,9,0.0370
org.apache.commons.math.util.FastMath,3410,9,0.0370
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,336,10,0.0323
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,305,10,0.0323
org.apache.commons.math.analysis.solvers.BaseSecantSolver,117,10,0.0323
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver,282,10,0.0323
org.apache.commons.math.analysis.solvers.BaseSecantSolver,131,10,0.0323
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,371,10,0.0323
org.apache.commons.math.analysis.solvers.AbstractUnivariateRealSolver,37,11,0.0303
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver,65,11,0.0303
org.apache.commons.math.util.Incrementor,28,12,0.0286
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver,110,12,0.0286
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver,116,12,0.0286
org.apache.commons.math.util.Incrementor,44,12,0.0286
org.apache.commons.math.util.Incrementor,84,12,0.0286
org.apache.commons.math.util.Incrementor,93,12,0.0286
