File,Line,Rank,Suspiciousness
org.apache.commons.math.special.Gamma,200,1,0.1667
org.apache.commons.math.special.Gamma$1,252,2,0.0400
org.apache.commons.math.special.Gamma$1,243,2,0.0400
org.apache.commons.math.special.Gamma$1,248,2,0.0400
org.apache.commons.math.special.Gamma,120,3,0.0370
org.apache.commons.math.special.Gamma,233,4,0.0323
org.apache.commons.math.special.Gamma,158,5,0.0227
org.apache.commons.math.util.ContinuedFraction,51,6,0.0152
org.apache.commons.math.util.ContinuedFraction,133,6,0.0152
org.apache.commons.math.special.Gamma,90,7,0.0120
org.apache.commons.math.special.Gamma,67,8,0.0000
org.apache.commons.math.util.ContinuedFraction,79,8,0.0000
org.apache.commons.math.MathException,265,8,0.0000
org.apache.commons.math.MathException,251,8,0.0000
org.apache.commons.math.MathException,242,8,0.0000
org.apache.commons.math.MathException,235,8,0.0000
org.apache.commons.math.MathException,226,8,0.0000
org.apache.commons.math.MathException,216,8,0.0000
org.apache.commons.math.MathException,208,8,0.0000
org.apache.commons.math.MathException,113,8,0.0000
org.apache.commons.math.MathException,83,8,0.0000
org.apache.commons.math.MathException,197,8,0.0000
org.apache.commons.math.MathException,181,8,0.0000
org.apache.commons.math.MathException,151,8,0.0000
org.apache.commons.math.MathException,137,8,0.0000
org.apache.commons.math.MathException,123,8,0.0000
org.apache.commons.math.ConvergenceException,89,8,0.0000
org.apache.commons.math.util.ContinuedFraction,90,8,0.0000
org.apache.commons.math.ConvergenceException,63,8,0.0000
org.apache.commons.math.ConvergenceException,52,8,0.0000
org.apache.commons.math.ConvergenceException,44,8,0.0000
org.apache.commons.math.ConvergenceException,34,8,0.0000
org.apache.commons.math.MaxIterationsExceededException,58,8,0.0000
org.apache.commons.math.MaxIterationsExceededException,50,8,0.0000
org.apache.commons.math.MaxIterationsExceededException,36,8,0.0000
org.apache.commons.math.util.ContinuedFraction,101,8,0.0000
org.apache.commons.math.MathException,165,8,0.0000
org.apache.commons.math.ConvergenceException,77,8,0.0000
