File,Line,Rank,Suspiciousness
org.apache.commons.math3.geometry.euclidean.threed.SubLine,56,1,0.1429
org.apache.commons.math3.geometry.euclidean.threed.Line,164,1,0.1429
org.apache.commons.math3.geometry.euclidean.threed.Line,156,1,0.1429
org.apache.commons.math3.geometry.euclidean.threed.SubLine,113,1,0.1429
org.apache.commons.math3.geometry.euclidean.threed.Line,195,1,0.1429
org.apache.commons.math3.geometry.euclidean.threed.Line,216,1,0.1429
org.apache.commons.math3.geometry.euclidean.twod.SubLine,113,1,0.1429
org.apache.commons.math3.geometry.euclidean.threed.Line,114,2,0.1250
org.apache.commons.math3.geometry.euclidean.threed.Line,129,2,0.1250
org.apache.commons.math3.geometry.euclidean.threed.SubLine,137,2,0.1250
org.apache.commons.math3.geometry.euclidean.twod.SubLine,56,2,0.1250
org.apache.commons.math3.geometry.euclidean.twod.SubLine,139,3,0.1111
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet,94,4,0.1081
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet,47,4,0.1081
org.apache.commons.math3.geometry.euclidean.oned.OrientedPoint,42,5,0.0870
org.apache.commons.math3.geometry.euclidean.oned.SubOrientedPoint,39,5,0.0870
org.apache.commons.math3.geometry.partitioning.BSPTree,115,5,0.0870
org.apache.commons.math3.geometry.euclidean.oned.OrientedPoint,74,5,0.0870
org.apache.commons.math3.geometry.euclidean.oned.Vector1D,128,6,0.0833
org.apache.commons.math3.geometry.euclidean.oned.Vector1D,65,6,0.0833
org.apache.commons.math3.geometry.partitioning.AbstractSubHyperplane,50,6,0.0833
org.apache.commons.math3.geometry.partitioning.AbstractRegion,67,6,0.0833
org.apache.commons.math3.geometry.partitioning.BSPTree,93,7,0.0800
org.apache.commons.math3.geometry.euclidean.threed.Vector3D,243,8,0.0769
org.apache.commons.math3.geometry.euclidean.threed.SubLine,44,8,0.0769
org.apache.commons.math3.util.MathArrays,896,9,0.0526
org.apache.commons.math3.geometry.euclidean.threed.Vector3D,95,9,0.0526
org.apache.commons.math3.geometry.euclidean.threed.Vector3D,137,9,0.0526
org.apache.commons.math3.geometry.euclidean.threed.Vector3D,151,9,0.0526
org.apache.commons.math3.geometry.euclidean.threed.Line,74,9,0.0526
org.apache.commons.math3.geometry.euclidean.threed.Line,54,9,0.0526
org.apache.commons.math3.geometry.euclidean.threed.Vector3D,249,9,0.0526
org.apache.commons.math3.geometry.euclidean.threed.Vector3D,286,9,0.0526
org.apache.commons.math3.util.MathArrays,976,9,0.0526
