File,Line,Rank,Suspiciousness
org.apache.commons.math3.util.FastMathLiteralArrays,6174,1,inf
org.apache.commons.math3.util.FastMath,3361,1,inf
org.apache.commons.math3.util.FastMath,3334,1,inf
org.apache.commons.math3.util.FastMathLiteralArrays,6166,1,inf
org.apache.commons.math3.util.ArithmeticUtils,299,1,inf
org.apache.commons.math3.stat.ranking.TiesStrategy,39,1,inf
org.apache.commons.math3.stat.ranking.NaNStrategy,36,1,inf
org.apache.commons.math3.stat.ranking.NaNStrategy,36,1,inf
org.apache.commons.math3.util.ResizableDoubleArray,160,1,inf
org.apache.commons.math3.util.FastMath,1420,1,inf
org.apache.commons.math3.util.ResizableDoubleArray,301,1,inf
org.apache.commons.math3.util.ResizableDoubleArray,432,1,inf
org.apache.commons.math3.util.ResizableDoubleArray,532,1,inf
org.apache.commons.math3.util.ResizableDoubleArray,599,1,inf
org.apache.commons.math3.stat.ranking.TiesStrategy,39,1,inf
org.apache.commons.math3.util.ResizableDoubleArray,800,1,inf
org.apache.commons.math3.util.FastMathLiteralArrays,6150,1,inf
org.apache.commons.math3.util.FastMathLiteralArrays,6142,1,inf
org.apache.commons.math3.util.FastMathLiteralArrays,6158,1,inf
org.apache.commons.math3.util.ResizableDoubleArray,755,1,inf
org.apache.commons.math3.special.Gamma,154,2,1.0000
org.apache.commons.math3.distribution.NormalDistribution,137,2,1.0000
org.apache.commons.math3.util.FastMath,375,2,1.0000
org.apache.commons.math3.stat.ranking.NaturalRanking,404,2,1.0000
org.apache.commons.math3.util.FastMath,3535,2,1.0000
org.apache.commons.math3.distribution.NormalDistribution,75,2,1.0000
org.apache.commons.math3.distribution.NormalDistribution,61,2,1.0000
org.apache.commons.math3.stat.ranking.NaturalRanking$IntDoublePair,461,2,1.0000
org.apache.commons.math3.stat.ranking.NaturalRanking$IntDoublePair,453,2,1.0000
org.apache.commons.math3.stat.ranking.NaturalRanking$IntDoublePair,445,2,1.0000
org.apache.commons.math3.stat.ranking.NaturalRanking$IntDoublePair,432,2,1.0000
org.apache.commons.math3.stat.ranking.NaturalRanking,193,2,1.0000
org.apache.commons.math3.util.FastMath,3020,2,1.0000
org.apache.commons.math3.stat.inference.MannWhitneyUTest,173,2,1.0000
org.apache.commons.math3.stat.ranking.NaturalRanking,387,2,1.0000
org.apache.commons.math3.stat.inference.MannWhitneyUTest,90,2,1.0000
org.apache.commons.math3.util.FastMath,826,2,1.0000
org.apache.commons.math3.stat.inference.MannWhitneyUTest,129,2,1.0000
org.apache.commons.math3.distribution.AbstractRealDistribution,53,2,1.0000
org.apache.commons.math3.util.FastMath,1096,2,1.0000
org.apache.commons.math3.util.FastMath,1106,2,1.0000
org.apache.commons.math3.special.Erf,67,2,1.0000
org.apache.commons.math3.stat.inference.MannWhitneyUTest,44,3,0.5000
org.apache.commons.math3.stat.inference.MannWhitneyUTest,74,3,0.5000
org.apache.commons.math3.random.RandomDataImpl,168,3,0.5000
org.apache.commons.math3.stat.inference.MannWhitneyUTest,222,3,0.5000
org.apache.commons.math3.stat.ranking.NaturalRanking,129,3,0.5000
org.apache.commons.math3.util.FastMath,3002,4,0.0000
org.apache.commons.math3.util.FastMath,3011,4,0.0000
org.apache.commons.math3.util.FastMath,3467,4,0.0000
org.apache.commons.math3.util.FastMath,3442,4,0.0000
org.apache.commons.math3.util.FastMath,2993,4,0.0000
org.apache.commons.math3.util.FastMath,3433,4,0.0000
org.apache.commons.math3.util.FastMath,3492,4,0.0000
org.apache.commons.math3.util.FastMath,3029,4,0.0000
org.apache.commons.math3.util.FastMath,3415,4,0.0000
org.apache.commons.math3.util.FastMath,3407,4,0.0000
org.apache.commons.math3.util.FastMath,3041,4,0.0000
org.apache.commons.math3.util.FastMath,3384,4,0.0000
org.apache.commons.math3.util.FastMath,3056,4,0.0000
org.apache.commons.math3.util.FastMath,3249,4,0.0000
org.apache.commons.math3.util.FastMath,3305,4,0.0000
org.apache.commons.math3.util.FastMath,3424,4,0.0000
org.apache.commons.math3.util.FastMath,3140,4,0.0000
org.apache.commons.math3.util.FastMath,750,4,0.0000
org.apache.commons.math3.util.FastMath,2948,4,0.0000
org.apache.commons.math3.util.FastMath,1409,4,0.0000
org.apache.commons.math3.util.FastMath,442,4,0.0000
org.apache.commons.math3.util.FastMath,1375,4,0.0000
org.apache.commons.math3.util.FastMath,1333,4,0.0000
org.apache.commons.math3.util.FastMath,948,4,0.0000
org.apache.commons.math3.util.FastMath,557,4,0.0000
org.apache.commons.math3.util.FastMath,383,4,0.0000
org.apache.commons.math3.util.FastMath,939,4,0.0000
org.apache.commons.math3.util.FastMath,681,4,0.0000
org.apache.commons.math3.util.FastMath,783,4,0.0000
org.apache.commons.math3.util.FastMath,775,4,0.0000
org.apache.commons.math3.util.FastMath,767,4,0.0000
org.apache.commons.math3.util.FastMath,689,4,0.0000
org.apache.commons.math3.util.FastMath,759,4,0.0000
org.apache.commons.math3.util.FastMath,807,4,0.0000
org.apache.commons.math3.util.FastMath,2973,4,0.0000
org.apache.commons.math3.util.FastMath,1588,4,0.0000
org.apache.commons.math3.util.FastMath,1627,4,0.0000
org.apache.commons.math3.util.FastMath,2863,4,0.0000
org.apache.commons.math3.util.FastMath,2780,4,0.0000
org.apache.commons.math3.util.FastMath,2704,4,0.0000
org.apache.commons.math3.util.FastMath,2583,4,0.0000
org.apache.commons.math3.util.FastMath,719,4,0.0000
org.apache.commons.math3.util.FastMath,2426,4,0.0000
org.apache.commons.math3.util.FastMath,1608,4,0.0000
org.apache.commons.math3.util.FastMath,2318,4,0.0000
org.apache.commons.math3.util.FastMath,2135,4,0.0000
org.apache.commons.math3.util.FastMath,1920,4,0.0000
org.apache.commons.math3.util.FastMath,1771,4,0.0000
org.apache.commons.math3.util.FastMath,3501,4,0.0000
org.apache.commons.math3.util.FastMath,1751,4,0.0000
org.apache.commons.math3.util.FastMath,361,4,0.0000
org.apache.commons.math3.util.FastMath,2233,4,0.0000
org.apache.commons.math3.util.FastMath,2436,4,0.0000
org.apache.commons.math3.special.Gamma,73,4,0.0000
org.apache.commons.math3.util.FastMath,3569,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,145,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,182,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,215,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,242,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,271,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,290,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,318,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,343,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,372,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,397,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,421,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,455,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,472,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,496,4,0.0000
org.apache.commons.math3.util.ArithmeticUtils,956,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,551,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,582,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,618,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,629,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,641,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,651,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,667,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,676,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,696,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,720,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,735,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,777,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,817,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,839,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,865,4,0.0000
org.apache.commons.math3.util.ResizableDoubleArray,570,4,0.0000
